,training,target,algs,NB,trainsize,targetsize
11720,217,0,"('tdea', 'aes256')",0.5007247924804688,4096,65536
11721,217,0,"('tdea', 'sha256')",0.49639892578125,4096,16384
11722,217,0,"('tdea', 'sha256')",0.497467041015625,4096,32768
11723,217,0,"('tdea', 'sha256')",0.501190185546875,4096,65536
11724,217,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
11725,217,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
11726,217,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
11727,217,0,"('aes256', 'sha256')",0.496795654296875,4096,16384
11728,217,0,"('aes256', 'sha256')",0.4987945556640625,4096,32768
11729,217,0,"('aes256', 'sha256')",0.5004653930664062,4096,65536
11730,217,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
11731,217,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
11732,217,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
11733,217,0,"('sha256', 'sha256hmac')",0.494140625,4096,16384
11734,217,0,"('sha256', 'sha256hmac')",0.494903564453125,4096,32768
11735,217,0,"('sha256', 'sha256hmac')",0.49875640869140625,4096,65536
11736,217,0,"('tdea', 'aes256')",0.499603271484375,8192,16384
11737,217,0,"('tdea', 'aes256')",0.4986724853515625,8192,32768
11738,217,0,"('tdea', 'aes256')",0.5007247924804688,8192,65536
11739,217,0,"('tdea', 'sha256')",0.50360107421875,8192,16384
11740,217,0,"('tdea', 'sha256')",0.502532958984375,8192,32768
11741,217,0,"('tdea', 'sha256')",0.498809814453125,8192,65536
11742,217,0,"('tdea', 'sha256hmac')",0.49774169921875,8192,16384
11743,217,0,"('tdea', 'sha256hmac')",0.4974365234375,8192,32768
11744,217,0,"('tdea', 'sha256hmac')",0.49756622314453125,8192,65536
11745,217,0,"('aes256', 'sha256')",0.496795654296875,8192,16384
11746,217,0,"('aes256', 'sha256')",0.4987945556640625,8192,32768
11747,217,0,"('aes256', 'sha256')",0.5004653930664062,8192,65536
11748,217,0,"('aes256', 'sha256hmac')",0.497344970703125,8192,16384
11749,217,0,"('aes256', 'sha256hmac')",0.4961090087890625,8192,32768
11750,217,0,"('aes256', 'sha256hmac')",0.498291015625,8192,65536
11751,217,0,"('sha256', 'sha256hmac')",0.494140625,8192,16384
11752,217,0,"('sha256', 'sha256hmac')",0.494903564453125,8192,32768
11753,217,0,"('sha256', 'sha256hmac')",0.49875640869140625,8192,65536
11754,217,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
11755,217,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
11756,217,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
11757,217,0,"('tdea', 'sha256')",0.49639892578125,16384,16384
11758,217,0,"('tdea', 'sha256')",0.497467041015625,16384,32768
11759,217,0,"('tdea', 'sha256')",0.501190185546875,16384,65536
11760,217,0,"('tdea', 'sha256hmac')",0.49774169921875,16384,16384
11761,217,0,"('tdea', 'sha256hmac')",0.4974365234375,16384,32768
11762,217,0,"('tdea', 'sha256hmac')",0.49756622314453125,16384,65536
11763,217,0,"('aes256', 'sha256')",0.496795654296875,16384,16384
11764,217,0,"('aes256', 'sha256')",0.4987945556640625,16384,32768
11765,217,0,"('aes256', 'sha256')",0.5004653930664062,16384,65536
11766,217,0,"('aes256', 'sha256hmac')",0.497344970703125,16384,16384
11767,217,0,"('aes256', 'sha256hmac')",0.4961090087890625,16384,32768
11768,217,0,"('aes256', 'sha256hmac')",0.498291015625,16384,65536
11769,217,0,"('sha256', 'sha256hmac')",0.494140625,16384,16384
11770,217,0,"('sha256', 'sha256hmac')",0.494903564453125,16384,32768
11771,217,0,"('sha256', 'sha256hmac')",0.49875640869140625,16384,65536
11772,218,0,"('tdea', 'aes256')",0.500396728515625,4096,16384
11773,218,0,"('tdea', 'aes256')",0.5013275146484375,4096,32768
11774,218,0,"('tdea', 'aes256')",0.49927520751953125,4096,65536
11775,218,0,"('tdea', 'sha256')",0.49639892578125,4096,16384
11776,218,0,"('tdea', 'sha256')",0.497467041015625,4096,32768
11777,218,0,"('tdea', 'sha256')",0.501190185546875,4096,65536
11778,218,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
11779,218,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
11780,218,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
11781,218,0,"('aes256', 'sha256')",0.503204345703125,4096,16384
11782,218,0,"('aes256', 'sha256')",0.5012054443359375,4096,32768
11783,218,0,"('aes256', 'sha256')",0.49953460693359375,4096,65536
11784,218,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
11785,218,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
11786,218,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
11787,218,0,"('sha256', 'sha256hmac')",0.505859375,4096,16384
11788,218,0,"('sha256', 'sha256hmac')",0.505096435546875,4096,32768
11789,218,0,"('sha256', 'sha256hmac')",0.5012435913085938,4096,65536
11790,218,0,"('tdea', 'aes256')",0.500396728515625,8192,16384
11791,218,0,"('tdea', 'aes256')",0.5013275146484375,8192,32768
11792,218,0,"('tdea', 'aes256')",0.49927520751953125,8192,65536
11793,218,0,"('tdea', 'sha256')",0.50360107421875,8192,16384
11794,218,0,"('tdea', 'sha256')",0.502532958984375,8192,32768
11795,218,0,"('tdea', 'sha256')",0.498809814453125,8192,65536
11796,218,0,"('tdea', 'sha256hmac')",0.49774169921875,8192,16384
11797,218,0,"('tdea', 'sha256hmac')",0.4974365234375,8192,32768
11798,218,0,"('tdea', 'sha256hmac')",0.49756622314453125,8192,65536
11799,218,0,"('aes256', 'sha256')",0.496795654296875,8192,16384
11800,218,0,"('aes256', 'sha256')",0.4987945556640625,8192,32768
11801,218,0,"('aes256', 'sha256')",0.5004653930664062,8192,65536
11802,218,0,"('aes256', 'sha256hmac')",0.502655029296875,8192,16384
11803,218,0,"('aes256', 'sha256hmac')",0.5038909912109375,8192,32768
11804,218,0,"('aes256', 'sha256hmac')",0.501708984375,8192,65536
11805,218,0,"('sha256', 'sha256hmac')",0.505859375,8192,16384
11806,218,0,"('sha256', 'sha256hmac')",0.505096435546875,8192,32768
11807,218,0,"('sha256', 'sha256hmac')",0.5012435913085938,8192,65536
11808,218,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
11809,218,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
11810,218,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
11811,218,0,"('tdea', 'sha256')",0.49639892578125,16384,16384
11812,218,0,"('tdea', 'sha256')",0.497467041015625,16384,32768
11813,218,0,"('tdea', 'sha256')",0.501190185546875,16384,65536
11814,218,0,"('tdea', 'sha256hmac')",0.50225830078125,16384,16384
11815,218,0,"('tdea', 'sha256hmac')",0.5025634765625,16384,32768
11816,218,0,"('tdea', 'sha256hmac')",0.5024337768554688,16384,65536
11817,218,0,"('aes256', 'sha256')",0.503204345703125,16384,16384
11818,218,0,"('aes256', 'sha256')",0.5012054443359375,16384,32768
11819,218,0,"('aes256', 'sha256')",0.49953460693359375,16384,65536
11820,218,0,"('aes256', 'sha256hmac')",0.502655029296875,16384,16384
11821,218,0,"('aes256', 'sha256hmac')",0.5038909912109375,16384,32768
11822,218,0,"('aes256', 'sha256hmac')",0.501708984375,16384,65536
11823,218,0,"('sha256', 'sha256hmac')",0.505859375,16384,16384
11824,218,0,"('sha256', 'sha256hmac')",0.505096435546875,16384,32768
11825,218,0,"('sha256', 'sha256hmac')",0.5012435913085938,16384,65536
11826,219,0,"('tdea', 'aes256')",0.499603271484375,4096,16384
11827,219,0,"('tdea', 'aes256')",0.4986724853515625,4096,32768
11828,219,0,"('tdea', 'aes256')",0.5007247924804688,4096,65536
11829,219,0,"('tdea', 'sha256')",0.49639892578125,4096,16384
11830,219,0,"('tdea', 'sha256')",0.497467041015625,4096,32768
11831,219,0,"('tdea', 'sha256')",0.501190185546875,4096,65536
11832,219,0,"('tdea', 'sha256hmac')",0.50225830078125,4096,16384
11833,219,0,"('tdea', 'sha256hmac')",0.5025634765625,4096,32768
11834,219,0,"('tdea', 'sha256hmac')",0.5024337768554688,4096,65536
11835,219,0,"('aes256', 'sha256')",0.503204345703125,4096,16384
11836,219,0,"('aes256', 'sha256')",0.5012054443359375,4096,32768
11837,219,0,"('aes256', 'sha256')",0.49953460693359375,4096,65536
11838,219,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
11839,219,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
11840,219,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
11841,219,0,"('sha256', 'sha256hmac')",0.505859375,4096,16384
11842,219,0,"('sha256', 'sha256hmac')",0.505096435546875,4096,32768
11843,219,0,"('sha256', 'sha256hmac')",0.5012435913085938,4096,65536
11844,219,0,"('tdea', 'aes256')",0.499603271484375,8192,16384
11845,219,0,"('tdea', 'aes256')",0.4986724853515625,8192,32768
11846,219,0,"('tdea', 'aes256')",0.5007247924804688,8192,65536
11847,219,0,"('tdea', 'sha256')",0.50360107421875,8192,16384
11848,219,0,"('tdea', 'sha256')",0.502532958984375,8192,32768
11849,219,0,"('tdea', 'sha256')",0.498809814453125,8192,65536
11850,219,0,"('tdea', 'sha256hmac')",0.50225830078125,8192,16384
11851,219,0,"('tdea', 'sha256hmac')",0.5025634765625,8192,32768
11852,219,0,"('tdea', 'sha256hmac')",0.5024337768554688,8192,65536
11853,219,0,"('aes256', 'sha256')",0.503204345703125,8192,16384
11854,219,0,"('aes256', 'sha256')",0.5012054443359375,8192,32768
11855,219,0,"('aes256', 'sha256')",0.49953460693359375,8192,65536
11856,219,0,"('aes256', 'sha256hmac')",0.497344970703125,8192,16384
11857,219,0,"('aes256', 'sha256hmac')",0.4961090087890625,8192,32768
11858,219,0,"('aes256', 'sha256hmac')",0.498291015625,8192,65536
11859,219,0,"('sha256', 'sha256hmac')",0.505859375,8192,16384
11860,219,0,"('sha256', 'sha256hmac')",0.505096435546875,8192,32768
11861,219,0,"('sha256', 'sha256hmac')",0.5012435913085938,8192,65536
11862,219,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
11863,219,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
11864,219,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
11865,219,0,"('tdea', 'sha256')",0.50360107421875,16384,16384
11866,219,0,"('tdea', 'sha256')",0.502532958984375,16384,32768
11867,219,0,"('tdea', 'sha256')",0.498809814453125,16384,65536
11868,219,0,"('tdea', 'sha256hmac')",0.50225830078125,16384,16384
11869,219,0,"('tdea', 'sha256hmac')",0.5025634765625,16384,32768
11870,219,0,"('tdea', 'sha256hmac')",0.5024337768554688,16384,65536
11871,219,0,"('aes256', 'sha256')",0.503204345703125,16384,16384
11872,219,0,"('aes256', 'sha256')",0.5012054443359375,16384,32768
11873,219,0,"('aes256', 'sha256')",0.49953460693359375,16384,65536
11874,219,0,"('aes256', 'sha256hmac')",0.497344970703125,16384,16384
11875,219,0,"('aes256', 'sha256hmac')",0.4961090087890625,16384,32768
11876,219,0,"('aes256', 'sha256hmac')",0.498291015625,16384,65536
11877,219,0,"('sha256', 'sha256hmac')",0.505859375,16384,16384
11878,219,0,"('sha256', 'sha256hmac')",0.505096435546875,16384,32768
11879,219,0,"('sha256', 'sha256hmac')",0.5012435913085938,16384,65536
11880,220,0,"('tdea', 'aes256')",0.499603271484375,4096,16384
11881,220,0,"('tdea', 'aes256')",0.4986724853515625,4096,32768
11882,220,0,"('tdea', 'aes256')",0.5007247924804688,4096,65536
11883,220,0,"('tdea', 'sha256')",0.49639892578125,4096,16384
11884,220,0,"('tdea', 'sha256')",0.497467041015625,4096,32768
11885,220,0,"('tdea', 'sha256')",0.501190185546875,4096,65536
11886,220,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
11887,220,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
11888,220,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
11889,220,0,"('aes256', 'sha256')",0.503204345703125,4096,16384
11890,220,0,"('aes256', 'sha256')",0.5012054443359375,4096,32768
11891,220,0,"('aes256', 'sha256')",0.49953460693359375,4096,65536
11892,220,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
11893,220,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
11894,220,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
11895,220,0,"('sha256', 'sha256hmac')",0.494140625,4096,16384
11896,220,0,"('sha256', 'sha256hmac')",0.494903564453125,4096,32768
11897,220,0,"('sha256', 'sha256hmac')",0.49875640869140625,4096,65536
11898,220,0,"('tdea', 'aes256')",0.500396728515625,8192,16384
11899,220,0,"('tdea', 'aes256')",0.5013275146484375,8192,32768
11900,220,0,"('tdea', 'aes256')",0.49927520751953125,8192,65536
11901,220,0,"('tdea', 'sha256')",0.49639892578125,8192,16384
11902,220,0,"('tdea', 'sha256')",0.497467041015625,8192,32768
11903,220,0,"('tdea', 'sha256')",0.501190185546875,8192,65536
11904,220,0,"('tdea', 'sha256hmac')",0.49774169921875,8192,16384
11905,220,0,"('tdea', 'sha256hmac')",0.4974365234375,8192,32768
11906,220,0,"('tdea', 'sha256hmac')",0.49756622314453125,8192,65536
11907,220,0,"('aes256', 'sha256')",0.503204345703125,8192,16384
11908,220,0,"('aes256', 'sha256')",0.5012054443359375,8192,32768
11909,220,0,"('aes256', 'sha256')",0.49953460693359375,8192,65536
11910,220,0,"('aes256', 'sha256hmac')",0.497344970703125,8192,16384
11911,220,0,"('aes256', 'sha256hmac')",0.4961090087890625,8192,32768
11912,220,0,"('aes256', 'sha256hmac')",0.498291015625,8192,65536
11913,220,0,"('sha256', 'sha256hmac')",0.494140625,8192,16384
11914,220,0,"('sha256', 'sha256hmac')",0.494903564453125,8192,32768
11915,220,0,"('sha256', 'sha256hmac')",0.49875640869140625,8192,65536
11916,220,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
11917,220,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
11918,220,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
11919,220,0,"('tdea', 'sha256')",0.50360107421875,16384,16384
11920,220,0,"('tdea', 'sha256')",0.502532958984375,16384,32768
11921,220,0,"('tdea', 'sha256')",0.498809814453125,16384,65536
11922,220,0,"('tdea', 'sha256hmac')",0.49774169921875,16384,16384
11923,220,0,"('tdea', 'sha256hmac')",0.4974365234375,16384,32768
11924,220,0,"('tdea', 'sha256hmac')",0.49756622314453125,16384,65536
11925,220,0,"('aes256', 'sha256')",0.503204345703125,16384,16384
11926,220,0,"('aes256', 'sha256')",0.5012054443359375,16384,32768
11927,220,0,"('aes256', 'sha256')",0.49953460693359375,16384,65536
11928,220,0,"('aes256', 'sha256hmac')",0.497344970703125,16384,16384
11929,220,0,"('aes256', 'sha256hmac')",0.4961090087890625,16384,32768
11930,220,0,"('aes256', 'sha256hmac')",0.498291015625,16384,65536
11931,220,0,"('sha256', 'sha256hmac')",0.494140625,16384,16384
11932,220,0,"('sha256', 'sha256hmac')",0.494903564453125,16384,32768
11933,220,0,"('sha256', 'sha256hmac')",0.49875640869140625,16384,65536
11934,221,0,"('tdea', 'aes256')",0.50030517578125,4096,16384
11935,221,0,"('tdea', 'aes256')",0.49993896484375,4096,32768
11936,221,0,"('tdea', 'aes256')",0.5016021728515625,4096,65536
11937,221,0,"('tdea', 'sha256')",0.50360107421875,4096,16384
11938,221,0,"('tdea', 'sha256')",0.502532958984375,4096,32768
11939,221,0,"('tdea', 'sha256')",0.498809814453125,4096,65536
11940,221,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
11941,221,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
11942,221,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
11943,221,0,"('aes256', 'sha256')",0.496795654296875,4096,16384
11944,221,0,"('aes256', 'sha256')",0.4987945556640625,4096,32768
11945,221,0,"('aes256', 'sha256')",0.5004653930664062,4096,65536
11946,221,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
11947,221,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
11948,221,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
11949,221,0,"('sha256', 'sha256hmac')",0.494140625,4096,16384
11950,221,0,"('sha256', 'sha256hmac')",0.494903564453125,4096,32768
11951,221,0,"('sha256', 'sha256hmac')",0.49875640869140625,4096,65536
11952,221,0,"('tdea', 'aes256')",0.499603271484375,8192,16384
11953,221,0,"('tdea', 'aes256')",0.4986724853515625,8192,32768
11954,221,0,"('tdea', 'aes256')",0.5007247924804688,8192,65536
11955,221,0,"('tdea', 'sha256')",0.49639892578125,8192,16384
11956,221,0,"('tdea', 'sha256')",0.497467041015625,8192,32768
11957,221,0,"('tdea', 'sha256')",0.501190185546875,8192,65536
11958,221,0,"('tdea', 'sha256hmac')",0.50225830078125,8192,16384
11959,221,0,"('tdea', 'sha256hmac')",0.5025634765625,8192,32768
11960,221,0,"('tdea', 'sha256hmac')",0.5024337768554688,8192,65536
11961,221,0,"('aes256', 'sha256')",0.496795654296875,8192,16384
11962,221,0,"('aes256', 'sha256')",0.4987945556640625,8192,32768
11963,221,0,"('aes256', 'sha256')",0.5004653930664062,8192,65536
11964,221,0,"('aes256', 'sha256hmac')",0.497344970703125,8192,16384
11965,221,0,"('aes256', 'sha256hmac')",0.4961090087890625,8192,32768
11966,221,0,"('aes256', 'sha256hmac')",0.498291015625,8192,65536
11967,221,0,"('sha256', 'sha256hmac')",0.505859375,8192,16384
11968,221,0,"('sha256', 'sha256hmac')",0.505096435546875,8192,32768
11969,221,0,"('sha256', 'sha256hmac')",0.5012435913085938,8192,65536
11970,221,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
11971,221,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
11972,221,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
11973,221,0,"('tdea', 'sha256')",0.49639892578125,16384,16384
11974,221,0,"('tdea', 'sha256')",0.497467041015625,16384,32768
11975,221,0,"('tdea', 'sha256')",0.501190185546875,16384,65536
11976,221,0,"('tdea', 'sha256hmac')",0.50225830078125,16384,16384
11977,221,0,"('tdea', 'sha256hmac')",0.5025634765625,16384,32768
11978,221,0,"('tdea', 'sha256hmac')",0.5024337768554688,16384,65536
11979,221,0,"('aes256', 'sha256')",0.496795654296875,16384,16384
11980,221,0,"('aes256', 'sha256')",0.4987945556640625,16384,32768
11981,221,0,"('aes256', 'sha256')",0.5004653930664062,16384,65536
11982,221,0,"('aes256', 'sha256hmac')",0.497650146484375,16384,16384
11983,221,0,"('aes256', 'sha256hmac')",0.49755859375,16384,32768
11984,221,0,"('aes256', 'sha256hmac')",0.4986572265625,16384,65536
11985,221,0,"('sha256', 'sha256hmac')",0.494140625,16384,16384
11986,221,0,"('sha256', 'sha256hmac')",0.494903564453125,16384,32768
11987,221,0,"('sha256', 'sha256hmac')",0.49875640869140625,16384,65536
11988,222,0,"('tdea', 'aes256')",0.499603271484375,4096,16384
11989,222,0,"('tdea', 'aes256')",0.4986724853515625,4096,32768
11990,222,0,"('tdea', 'aes256')",0.5007247924804688,4096,65536
11991,222,0,"('tdea', 'sha256')",0.49639892578125,4096,16384
11992,222,0,"('tdea', 'sha256')",0.497467041015625,4096,32768
11993,222,0,"('tdea', 'sha256')",0.501190185546875,4096,65536
11994,222,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
11995,222,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
11996,222,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
11997,222,0,"('aes256', 'sha256')",0.496795654296875,4096,16384
11998,222,0,"('aes256', 'sha256')",0.4987945556640625,4096,32768
11999,222,0,"('aes256', 'sha256')",0.5004653930664062,4096,65536
12000,222,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
12001,222,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
12002,222,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
12003,222,0,"('sha256', 'sha256hmac')",0.505859375,4096,16384
12004,222,0,"('sha256', 'sha256hmac')",0.505096435546875,4096,32768
12005,222,0,"('sha256', 'sha256hmac')",0.5012435913085938,4096,65536
12006,222,0,"('tdea', 'aes256')",0.499603271484375,8192,16384
12007,222,0,"('tdea', 'aes256')",0.4986724853515625,8192,32768
12008,222,0,"('tdea', 'aes256')",0.5007247924804688,8192,65536
12009,222,0,"('tdea', 'sha256')",0.50360107421875,8192,16384
12010,222,0,"('tdea', 'sha256')",0.502532958984375,8192,32768
12011,222,0,"('tdea', 'sha256')",0.498809814453125,8192,65536
12012,222,0,"('tdea', 'sha256hmac')",0.50225830078125,8192,16384
12013,222,0,"('tdea', 'sha256hmac')",0.5025634765625,8192,32768
12014,222,0,"('tdea', 'sha256hmac')",0.5024337768554688,8192,65536
12015,222,0,"('aes256', 'sha256')",0.496795654296875,8192,16384
12016,222,0,"('aes256', 'sha256')",0.4987945556640625,8192,32768
12017,222,0,"('aes256', 'sha256')",0.5004653930664062,8192,65536
12018,222,0,"('aes256', 'sha256hmac')",0.502655029296875,8192,16384
12019,222,0,"('aes256', 'sha256hmac')",0.5038909912109375,8192,32768
12020,222,0,"('aes256', 'sha256hmac')",0.501708984375,8192,65536
12021,222,0,"('sha256', 'sha256hmac')",0.505859375,8192,16384
12022,222,0,"('sha256', 'sha256hmac')",0.505096435546875,8192,32768
12023,222,0,"('sha256', 'sha256hmac')",0.5012435913085938,8192,65536
12024,222,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
12025,222,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
12026,222,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
12027,222,0,"('tdea', 'sha256')",0.50360107421875,16384,16384
12028,222,0,"('tdea', 'sha256')",0.502532958984375,16384,32768
12029,222,0,"('tdea', 'sha256')",0.498809814453125,16384,65536
12030,222,0,"('tdea', 'sha256hmac')",0.50225830078125,16384,16384
12031,222,0,"('tdea', 'sha256hmac')",0.5025634765625,16384,32768
12032,222,0,"('tdea', 'sha256hmac')",0.5024337768554688,16384,65536
12033,222,0,"('aes256', 'sha256')",0.503204345703125,16384,16384
12034,222,0,"('aes256', 'sha256')",0.5012054443359375,16384,32768
12035,222,0,"('aes256', 'sha256')",0.49953460693359375,16384,65536
12036,222,0,"('aes256', 'sha256hmac')",0.502655029296875,16384,16384
12037,222,0,"('aes256', 'sha256hmac')",0.5038909912109375,16384,32768
12038,222,0,"('aes256', 'sha256hmac')",0.501708984375,16384,65536
12039,222,0,"('sha256', 'sha256hmac')",0.505859375,16384,16384
12040,222,0,"('sha256', 'sha256hmac')",0.505096435546875,16384,32768
12041,222,0,"('sha256', 'sha256hmac')",0.5012435913085938,16384,65536
12042,223,0,"('tdea', 'aes256')",0.500396728515625,4096,16384
12043,223,0,"('tdea', 'aes256')",0.5013275146484375,4096,32768
12044,223,0,"('tdea', 'aes256')",0.49927520751953125,4096,65536
12045,223,0,"('tdea', 'sha256')",0.50360107421875,4096,16384
12046,223,0,"('tdea', 'sha256')",0.502532958984375,4096,32768
12047,223,0,"('tdea', 'sha256')",0.498809814453125,4096,65536
12048,223,0,"('tdea', 'sha256hmac')",0.49774169921875,4096,16384
12049,223,0,"('tdea', 'sha256hmac')",0.4974365234375,4096,32768
12050,223,0,"('tdea', 'sha256hmac')",0.49756622314453125,4096,65536
12051,223,0,"('aes256', 'sha256')",0.496795654296875,4096,16384
12052,223,0,"('aes256', 'sha256')",0.4987945556640625,4096,32768
12053,223,0,"('aes256', 'sha256')",0.5004653930664062,4096,65536
12054,223,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
12055,223,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
12056,223,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
12057,223,0,"('sha256', 'sha256hmac')",0.505859375,4096,16384
12058,223,0,"('sha256', 'sha256hmac')",0.505096435546875,4096,32768
12059,223,0,"('sha256', 'sha256hmac')",0.5012435913085938,4096,65536
12060,223,0,"('tdea', 'aes256')",0.499603271484375,8192,16384
12061,223,0,"('tdea', 'aes256')",0.4986724853515625,8192,32768
12062,223,0,"('tdea', 'aes256')",0.5007247924804688,8192,65536
12063,223,0,"('tdea', 'sha256')",0.50360107421875,8192,16384
12064,223,0,"('tdea', 'sha256')",0.502532958984375,8192,32768
12065,223,0,"('tdea', 'sha256')",0.498809814453125,8192,65536
12066,223,0,"('tdea', 'sha256hmac')",0.49774169921875,8192,16384
12067,223,0,"('tdea', 'sha256hmac')",0.4974365234375,8192,32768
12068,223,0,"('tdea', 'sha256hmac')",0.49756622314453125,8192,65536
12069,223,0,"('aes256', 'sha256')",0.503204345703125,8192,16384
12070,223,0,"('aes256', 'sha256')",0.5012054443359375,8192,32768
12071,223,0,"('aes256', 'sha256')",0.49953460693359375,8192,65536
12072,223,0,"('aes256', 'sha256hmac')",0.497344970703125,8192,16384
12073,223,0,"('aes256', 'sha256hmac')",0.4961090087890625,8192,32768
12074,223,0,"('aes256', 'sha256hmac')",0.498291015625,8192,65536
12075,223,0,"('sha256', 'sha256hmac')",0.494140625,8192,16384
12076,223,0,"('sha256', 'sha256hmac')",0.494903564453125,8192,32768
12077,223,0,"('sha256', 'sha256hmac')",0.49875640869140625,8192,65536
12078,223,0,"('tdea', 'aes256')",0.499603271484375,16384,16384
12079,223,0,"('tdea', 'aes256')",0.4986724853515625,16384,32768
12080,223,0,"('tdea', 'aes256')",0.5007247924804688,16384,65536
12081,223,0,"('tdea', 'sha256')",0.50360107421875,16384,16384
12082,223,0,"('tdea', 'sha256')",0.502532958984375,16384,32768
12083,223,0,"('tdea', 'sha256')",0.498809814453125,16384,65536
12084,223,0,"('tdea', 'sha256hmac')",0.49774169921875,16384,16384
12085,223,0,"('tdea', 'sha256hmac')",0.4974365234375,16384,32768
12086,223,0,"('tdea', 'sha256hmac')",0.49756622314453125,16384,65536
12087,223,0,"('aes256', 'sha256')",0.503204345703125,16384,16384
12088,223,0,"('aes256', 'sha256')",0.5012054443359375,16384,32768
12089,223,0,"('aes256', 'sha256')",0.49953460693359375,16384,65536
12090,223,0,"('aes256', 'sha256hmac')",0.497344970703125,16384,16384
12091,223,0,"('aes256', 'sha256hmac')",0.4961090087890625,16384,32768
12092,223,0,"('aes256', 'sha256hmac')",0.498291015625,16384,65536
12093,223,0,"('sha256', 'sha256hmac')",0.494140625,16384,16384
12094,223,0,"('sha256', 'sha256hmac')",0.494903564453125,16384,32768
12095,223,0,"('sha256', 'sha256hmac')",0.49875640869140625,16384,65536
12096,224,0,"('tdea', 'aes256')",0.499603271484375,4096,16384
12097,224,0,"('tdea', 'aes256')",0.4986724853515625,4096,32768
12098,224,0,"('tdea', 'aes256')",0.5007247924804688,4096,65536
12099,224,0,"('tdea', 'sha256')",0.50360107421875,4096,16384
12100,224,0,"('tdea', 'sha256')",0.502532958984375,4096,32768
12101,224,0,"('tdea', 'sha256')",0.498809814453125,4096,65536
12102,224,0,"('tdea', 'sha256hmac')",0.50225830078125,4096,16384
12103,224,0,"('tdea', 'sha256hmac')",0.5025634765625,4096,32768
12104,224,0,"('tdea', 'sha256hmac')",0.5024337768554688,4096,65536
12105,224,0,"('aes256', 'sha256')",0.503204345703125,4096,16384
12106,224,0,"('aes256', 'sha256')",0.5012054443359375,4096,32768
12107,224,0,"('aes256', 'sha256')",0.49953460693359375,4096,65536
12108,224,0,"('aes256', 'sha256hmac')",0.497344970703125,4096,16384
12109,224,0,"('aes256', 'sha256hmac')",0.4961090087890625,4096,32768
12110,224,0,"('aes256', 'sha256hmac')",0.498291015625,4096,65536
