,training,target,algs,NB,trainsize,targetsize
325,81,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
326,81,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
327,81,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
328,82,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
329,82,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
330,82,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
331,82,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
332,83,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
333,83,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
334,83,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
335,83,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
336,84,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
337,84,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
338,84,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
339,84,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
340,85,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
341,85,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
342,85,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
343,85,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
344,86,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
345,86,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
346,86,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
347,86,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
348,87,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
349,87,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
350,87,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
351,87,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
352,88,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
353,88,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
354,88,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
355,88,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
356,89,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
357,89,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
358,89,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
359,89,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
360,90,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
361,90,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
362,90,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
363,90,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
364,91,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
365,91,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
366,91,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
367,91,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
368,92,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
369,92,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
370,92,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
371,92,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
372,93,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
373,93,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
374,93,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
375,93,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
376,94,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
377,94,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
378,94,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
379,94,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
380,95,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
381,95,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
382,95,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
383,95,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
384,96,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
385,96,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
386,96,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
387,96,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
388,97,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
389,97,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
390,97,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
391,97,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
392,98,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
393,98,1,"('aes256', 'sha256')",0.50115966796875,8192,65536
394,98,2,"('aes256', 'sha256')",0.4989013671875,8192,65536
395,98,3,"('aes256', 'sha256')",0.4976348876953125,8192,65536
396,99,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
397,99,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
398,99,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
399,99,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
400,100,0,"('aes256', 'sha256')",0.5007476806640625,8192,65536
401,100,1,"('aes256', 'sha256')",0.49884033203125,8192,65536
402,100,2,"('aes256', 'sha256')",0.5010986328125,8192,65536
403,100,3,"('aes256', 'sha256')",0.5023651123046875,8192,65536
404,101,0,"('aes256', 'sha256')",0.4992523193359375,8192,65536
